"i","w","phi_logit","phi","log_K","K","log_psi","psi","mu_rho","rho","r","kappa","gamma"
389,8.69336678364389e-07,-0.531882362473364,0.370077963981,8.00379792083176,2992.30095569336,4.77793132654181,118.858216709645,-2.08143338376253,0.110914538298466,0.0346099657682308,0.453656726659895,0.441840607861992
390,8.76161709744321e-07,-0.486174127707938,0.380795258636258,7.87900512962866,2641.2435572025,4.63997699060273,103.541965117662,-2.00017871773931,0.119184159082857,0.03737803829272,0.330193881225022,0.467498947019646
391,2.05404150561064e-06,-0.516955730163789,0.373564360886306,7.93776031350155,2801.0799367549,4.79112983081396,120.43736566883,-1.8780972529834,0.13260757989625,0.072880185794144,0.513153357084802,0.409824980251556
392,6.18272978015325e-05,-0.695540124479263,0.332801780267689,7.67203713627972,2147.45164404419,4.80750085441871,122.425276292765,-2.08308807870257,0.110751469711569,0.0521318545015679,0.358204094968984,0.353321812601013
393,2.70861297116267e-06,-0.58108744604145,0.358682410748836,7.27058389186811,1437.3894880933,4.61904514410735,101.397166208755,-2.06633311696138,0.112412385241471,0.0478643914918884,0.561921887283185,0.435248882977391
394,1.78026251530224e-06,-0.312084423665008,0.422606036405317,8.37056943926515,4318.09425515484,5.57833652349,264.63103194025,-1.5024708934491,0.182057287954312,0.34349869684232,1.41086278320335,0.760520502052248
395,8.83187156913545e-08,-0.580557776251262,0.358804259458273,7.58538687888885,1969.20833171229,4.65813950642134,105.43972961709,-1.92653596808326,0.127134492040677,0.0464285772332447,0.453033017372767,0.442803622210984
396,1.59809664257689e-05,-0.44436108031146,0.390702303142046,8.3518064418325,4237.82922477291,4.67705526390733,107.453184953183,-1.84705373389951,0.136219193654339,0.0530759700188369,0.431664019392233,0.489628392828819
397,0.00100342754712797,0.802397186200727,0.690487028838484,6.65174455724224,774.133668687915,4.61036971535305,100.521307037656,0.190288677465629,0.547429139101578,0.0723088734169193,0.907904658024013,0.783874644804355
398,2.73122545309454e-06,-0.640044420446334,0.345236498160117,7.67505116625611,2153.93389160917,4.47076706676618,87.4237571590129,-1.95056781923922,0.124491456478491,0.0755141036107481,0.460060172349625,0.455689782766319
399,1.28906982727103e-07,-0.673031001622068,0.33781848141386,7.72881914471515,2272.91662984969,4.68273725295729,108.065470626414,-1.81668593220588,0.139832010195811,0.0602831768680401,0.50818576935478,0.429030943152945
400,4.40766395255588e-06,-0.780856564293714,0.314135306213313,9.36338975745347,11653.8253049411,5.41894501561748,225.640949212097,-1.78626592314646,0.143531142648732,0.124606046273515,0.830896953631682,0.244943495248701
401,1.20425235705509e-05,-0.630295628248708,0.347443508021616,7.61645636807046,2031.35100030803,4.84326325646336,126.882727768749,-1.52797217962102,0.178290573864462,0.0407352982897941,0.418151347336796,0.404515153933665
402,3.21810350758416e-05,-0.649115578436464,0.343188867371259,6.96023999168922,1053.88645088451,4.55821978380342,95.4134719414446,-1.99772463424556,0.119442027901539,0.0289842736154843,0.471936197558518,0.39833081550023
403,0.00594308177740258,-0.918491523125829,0.285265356537872,9.52283548863159,13668.3126644942,5.43199491661005,228.604838427202,-1.79131729874289,0.142911294732532,0.0811021888247047,1.10986076666301,0.308936533486071
404,2.99772597572441e-05,-0.207432135370935,0.448327115551236,9.37575285538072,11798.7969914656,5.25209456418286,190.965840057101,-1.56291676774109,0.17322850816078,0.147793747106529,0.91887638661085,0.300191690662084
405,1.17748522798732e-07,-0.609603271250752,0.352149702421197,7.53583899839841,1874.01599578275,4.57473552092609,97.0023806442161,-1.74290588522745,0.148944209120912,0.0335025776205782,0.46928154272152,0.448669053722942
406,3.49288588795563e-07,-0.715982105717826,0.328278363480952,7.81477292962195,2476.92445298052,4.56123454732323,95.701555028949,-1.91181603174042,0.12877696786793,0.0532248533817876,0.374502184180083,0.455755246324911
407,4.55562467070793e-06,-0.449570483485073,0.389462892302242,7.59939163447275,1996.98063130462,4.54067084383234,93.7536731014989,-1.95243662183929,0.124287912349607,0.0470388520719071,0.341051712865681,0.451187769308653
408,8.53737901692125e-05,0.381816742938034,0.594311204404426,8.06497361443652,3181.07228168975,4.85310585703543,128.137749987012,-0.807409405927083,0.308442810157618,0.111453800562088,0.632698461612678,0.724671643559246
409,3.42778578001997e-06,-0.708329645877472,0.329968032389413,7.68129930241288,2167.43409547283,4.45560694111936,86.108397715443,-1.8986380304418,0.130262700102858,0.0668340073540872,0.390445712953147,0.450632083621739
410,4.37398237201319e-07,-0.632918230015088,0.346849132805474,7.3084942431173,1492.92751000799,4.63098855809328,102.615455325542,-1.84063175377439,0.136976593301712,0.04403025438931,0.381514267675554,0.472083706530189
411,6.26813998271732e-05,0.552803782322762,0.63478584496158,8.46637371599727,4752.25117338297,4.40616600865246,81.9546469805104,-0.882058879268704,0.292751310287999,0.149744645527326,0.7254834531226,0.519981491383008
412,5.14590351873983e-07,-0.741626191592206,0.32264864283628,7.62948165554499,2057.98299924297,4.66810582313422,106.495829327041,-1.90085183956974,0.130012093314008,0.0418321280005753,0.58109682563186,0.406812791375597
413,2.48163052352806e-06,0.824860825061452,0.6952671830535,8.23588364207148,3773.97326561833,4.84866046294599,127.569391415473,-1.47357950156861,0.186399156938098,0.075016560155964,0.312911312809537,0.480574893403517
414,0.000618034521180349,0.619368238196969,0.650074850582509,8.50167915474026,4923.02843031878,4.39977212814477,81.4323104189466,-0.915510035318226,0.285873638192346,0.145874104504238,0.945997277386517,0.399758257465733
415,1.05015923593666e-06,-0.724328885801621,0.3264404459852,7.81194921643823,2469.94019416007,4.5898655584058,98.4811893038163,-1.73637476366598,0.149773992558767,0.0601529404044121,0.607700519909277,0.465969812982308
416,3.50989045795773e-06,-0.692795333943893,0.333411526054735,8.42467089721828,4558.14443351521,4.6519065172466,104.784568849874,-1.84574320759681,0.136373468326126,0.0583347656835017,0.605342599670052,0.415408656108422
417,3.92996931402007e-07,-0.633495121049626,0.346718452683972,7.78437085549966,2402.75399288429,4.81303645128643,123.104852463258,-1.78542239667902,0.143634868501623,0.0313568220715015,0.340602773796511,0.398854408203335
418,7.62578909800564e-08,-0.587154104628591,0.357288100938124,7.58728357876604,1972.94687323806,4.65255721113784,104.85277371656,-1.81702768571442,0.139790909478456,0.0267551891266663,0.400184467832919,0.472807550610769
419,3.5530380336645e-05,-0.574624838008999,0.360170353932885,8.20708200135743,3666.82704373908,4.65059341933529,104.647066747999,-1.71606573914625,0.152378615659581,0.0665068414745541,0.318561425256309,0.352740321618596
420,5.88424926397452e-07,-0.588184982755662,0.357051411819939,8.02585405174891,3059.03275471766,4.62356192742409,101.856191115078,-2.06813286952291,0.112232938639791,0.0231580494531796,0.435383549856613,0.390127031257189
421,0.00108219375223253,-0.25393840689609,0.436854361516967,8.94568343332398,7674.69193834907,5.22743645172136,186.314564406677,-1.87601293641545,0.132847507484692,0.134732472658284,0.668499252475613,0.298791540260843
422,9.61603627305413e-08,-0.585570551278526,0.357651819663064,7.94648541485066,2825.62657331349,4.595869633136,99.0742563517362,-1.85847871322279,0.134880468868965,0.0288975292539222,0.607914279390315,0.445927992860254
423,2.1479705605098e-07,-0.549853999315368,0.365898282927273,8.10913948875889,3324.71584324201,4.57714220412554,97.2361157944296,-1.81367747924452,0.140194256204959,0.0128751719676957,0.445384539471875,0.396949523105182
424,1.41791157249107e-06,-0.460095575865195,0.386963150853732,7.95203452547295,2841.34987256275,4.75419306187105,116.069954093224,-1.89758331956216,0.130382239469526,0.0412503927084016,0.320443367209092,0.434375104287467
425,1.02175006482167e-05,0.858257155457709,0.702296395605176,8.23059805059927,3754.07820959655,5.1412070586401,170.921956680162,-1.49635130664379,0.182970344171423,0.0572912547274357,0.259444542384149,0.546723536837905
426,1.19175977084761e-05,0.587912964713174,0.642886139739518,8.61022909923088,5487.50571714089,4.35488526357961,77.8578916885391,-1.00268866517352,0.268413126228267,0.202752009829797,0.953331076452356,0.460217067115521
427,2.56035611519393e-07,-0.558583902038493,0.363875180732875,8.09579640852225,3280.64854354124,4.71871796933623,112.024541669025,-1.71824251622838,0.152097677191627,0.0449878484129369,0.52765527991653,0.424606596635943
428,1.09878979997339e-06,0.854751457765153,0.701562918340761,8.06371538489445,3177.0722795576,4.98349933122948,145.984336430379,-1.53000704938245,0.177992654379811,0.0756749647538367,0.276850276722374,0.521183212031645
429,1.05768972057166e-07,-0.694776599403645,0.332971338643875,8.10277581106488,3303.6256001195,4.6899936746617,108.852491276406,-1.81380866014189,0.140178444428653,0.0345502458448439,0.428196616244835,0.45636678920831
430,1.02143717030311e-06,-0.657190615147184,0.341370982961178,7.43486223469152,1694.02432513295,4.79998758100606,121.508908490966,-1.89722196726836,0.130423216044737,0.0475923799452885,0.407567708581582,0.395890163208882
431,5.96741655048831e-06,-0.772075318141682,0.316030344352439,9.57266650694202,14366.6741304147,5.34822945829993,210.235737007516,-1.86867576369993,0.133695022075573,0.158482038432907,0.922405744166132,0.228224166027626
432,3.7230416097745e-06,-0.693765095446655,0.333196033058414,8.2287946868796,3747.31434184249,4.6900090394228,108.854163781778,-1.98913027119401,0.120348905950528,0.0632865329366607,0.458417538325571,0.382830057213755
433,2.49056867838013e-07,-0.611966279742264,0.351610793510022,8.0151605866205,3026.49537335897,4.63130080449248,102.647501634881,-1.7334928782031,0.15014134739991,0.0444827643566924,0.47540158362678,0.391336411056925
434,9.46921455409378e-08,-0.640079814303732,0.345228497484116,7.70318125411221,2215.38449453474,4.63827246675376,103.365625698817,-1.80160891766967,0.141655325247689,0.0387917292460638,0.336792481916645,0.417734549812474
435,6.14633413363407e-05,-0.788490840054946,0.31249280714286,8.21456529600409,3694.36991811527,4.77070139114104,118.00197848428,-1.66264246116554,0.159407596809339,0.0632963718064948,0.632412140453502,0.469443905006089
436,1.54107091256602e-07,-0.59698533518198,0.355033704039164,7.81466371073453,2476.65394082032,4.59196224005074,98.6878896224613,-1.72974295979995,0.150620460957719,0.0328581512396968,0.340357563919485,0.471064129604711
437,6.1667615655927e-08,-0.588733016840398,0.356925611849436,7.85944602434234,2590.08513378943,4.72186880761006,112.378069544625,-1.79650062512605,0.14227757560482,0.0327023794922279,0.371088216766512,0.430074911587382
438,5.63995224401214e-07,-0.743664139052705,0.322203417632589,7.88367130998837,2653.59687500447,4.58469829934433,97.9736239761276,-1.8308184786972,0.13814079793878,0.0532871421792814,0.33549603340205,0.453411460525209
439,2.19046829512322e-06,-0.74852246416471,0.321143333683563,7.41929757872154,1667.861554745,4.52380425315111,92.1856292227344,-1.82557188182997,0.138766633569482,0.0223038507270406,0.550228244902976,0.48076739265288
440,7.06823118640883e-05,-0.896903032035025,0.289687340786873,9.11143505115434,9058.28467058502,5.35688412549002,212.063153778152,-1.56902098666373,0.172356002615804,0.152931366077011,1.06058691690342,0.28496332927007
441,1.05055959915937e-07,-0.581758118939452,0.358528150931645,7.78694218137153,2408.94020636687,4.5683752794988,96.3873799339943,-1.7122168651711,0.152876399204977,0.00950552832805036,0.397571871815552,0.411664452441743
442,0.000421033151193637,0.703877504444938,0.669046903461966,8.78674064371833,6546.85881728236,4.89524130616653,133.652253836685,-1.59550679385279,0.168610539583944,0.11729874015699,0.32308518814681,0.449815443017661
443,3.83560496151574e-08,-0.570451096122998,0.361132743291752,7.80220024090917,2445.97780182411,4.6346635513427,102.993260221163,-1.84674239909233,0.136255830554299,0.0142401966567765,0.549801526283238,0.442942212131205
444,6.35496257757719e-05,-0.732941827996245,0.324549495787259,9.27116835426757,10627.1609247623,5.18043115457379,177.75943626749,-1.6431389738972,0.162038394292454,0.0903882604567844,0.849712478888438,0.316192131895967
445,5.19419782411071e-07,-0.596292134598156,0.355192452363896,7.84147615388217,2543.95733600773,4.61519811453713,101.007837671371,-2.03926107208339,0.115141995804248,0.0462600650201085,0.602531422087636,0.407917725763223
446,7.99430519703548e-05,-0.802452554399415,0.309501138288799,7.34742820731342,1552.1994550124,4.73207891641274,113.531339348137,-1.82949432412636,0.138298524577799,0.0301100330422912,0.313960783057701,0.363687853222151
447,7.3722333095779e-05,-0.581596325284381,0.35856536201289,8.35168798131905,4237.32723908039,4.63659114945044,103.191981300332,-2.10654926453967,0.108461895123723,0.0448912173458425,0.181293087219649,0.48275582094363
448,5.95017063268129e-07,-0.619849269810699,0.349815733430643,7.45495297585604,1728.40271669825,4.66886332188036,106.576530345827,-1.85125917921424,0.135725122722355,0.0765813038677256,0.416618428361896,0.439004059242528
449,1.06314533791258e-05,-0.746349049451822,0.321617344537254,8.09150158688454,3266.58895651134,4.45191874095195,85.7913976477665,-2.00815421509211,0.118349436631128,0.0318984081238338,0.322015005075148,0.460659955613391
450,1.09171588013155e-05,0.864359294365384,0.703570630505191,8.11347037989566,3339.14605089384,5.00568691237534,149.259576202519,-1.37202416602759,0.202293008807743,0.0907540274822609,0.284106380031578,0.446389818034677
451,5.79302325497141e-07,-0.661345828879235,0.340437354589872,7.55804621253592,1916.09820519049,4.72446003686327,112.669644491467,-2.05379839056051,0.113669137338053,0.0370789398941873,0.366945789027117,0.475343111692134
452,4.23636689858943e-08,-0.58448032838744,0.357902323045667,7.81379935121562,2474.51414632062,4.67719974487732,107.468711015157,-1.7877625247361,0.143347263616839,0.0244329671690133,0.408193293868376,0.425007614046422
453,1.72309101960612e-07,-0.638728260183315,0.3455340744669,8.01716475722551,3032.56706874681,4.72384978594056,112.600908712124,-1.81690797135845,0.139805305680041,0.00982416408957251,0.469231204194728,0.377884291072707
454,9.8074671511539e-05,0.0804257943785741,0.520095617707811,7.76757742577424,2362.7404353689,5.74152008191348,311.537613928958,-1.66206384963487,0.159485144191659,0.0634216578417475,0.106721846178741,0.403037584453061
455,0.000105279780893495,-0.736186842836193,0.323838538377835,9.51577342924983,13572.1262655953,5.11459860261703,166.433961417067,-1.89179729336975,0.131039678983576,0.124153691607186,0.835270168716317,0.32668522808848
456,1.74023816111692e-06,-0.639368749661516,0.345389248331491,7.96445099724053,2876.84934606782,4.53935595572765,93.6304785232594,-1.82305201442333,0.139068058285153,0.0825453031477109,0.531550774010512,0.470894335120532
457,0.00886225361357982,-0.155129460485476,0.461295223450505,10.6496351728659,42177.2043530305,4.67422303384035,107.149283374706,-1.47678948195322,0.185912838902687,0.18160580697103,0.259179238755553,0.537752188003481
458,2.7138980333071e-07,-0.716691957478341,0.328121851961851,8.12363613169344,3373.26410487817,4.59994494472204,99.4788386560529,-1.88923606740329,0.131331597083276,0.0231686286329093,0.540981484795603,0.409920787038038
459,1.47535752545578e-06,-0.652486407248331,0.342429450077601,8.43694598912057,4614.44089054831,4.635499970562,103.079441800411,-1.70094410310594,0.154342000012908,0.0387833913089389,0.46147105012386,0.410508417377311
460,1.75356294399945e-05,0.110483077505299,0.527592707528795,8.05164527375316,3138.95516570448,5.90545173316016,367.032989316353,-1.49332102193238,0.18342378335902,0.0311581967199847,0.0191462240690034,0.362368697079574
461,1.93076235145273e-07,-0.592470113602533,0.356068296467627,7.9699696829589,2892.76966267421,4.79201609028883,120.544151738375,-1.81906222490066,0.139546436588052,0.0222830529217615,0.624036650572116,0.440588303933445
462,8.20208606243522e-07,-0.604838593467906,0.35323748162795,7.85609811801927,2581.42827066197,4.7621439934521,116.996496915002,-1.77900693865337,0.144425800366171,0.034653557844318,0.290062255056243,0.380590504318891
463,8.31553745753304e-06,-0.599696145979372,0.354413213861826,8.51528276261295,4990.4569745214,4.62656279728743,102.162307367188,-1.71051939397484,0.1530963601168,0.0229601150092709,0.620901805305165,0.490860827809997
464,0.00153021915355215,-0.298209848100279,0.425995158908694,9.53272007071973,13804.0881595529,5.41942105913588,225.748389694599,-1.18098624326198,0.234874913411963,0.108170817526452,0.408268119141307,0.714587065816037
465,1.0009999518167e-05,-0.195046570677932,0.451392358753949,9.04649785065707,8488.75691178978,5.41641132551441,225.069968621622,-1.3901254042831,0.19938773752392,0.0857870560621967,0.560253968549251,0.743156108621816
466,0.00116867999378252,0.184920155604074,0.54609874969656,7.59098060798724,1980.25441525517,5.73116076151423,308.326954805868,-1.89152207338305,0.131071020992935,0.0323486233873359,0.171735645418004,0.309008979001451
467,0.00041493432000062,0.182835680197467,0.545582011085403,8.03986806200641,3102.20386477206,5.15832479630648,173.872938908898,-1.50433806822216,0.18177940746392,0.0521217829988155,0.304040703233482,0.443011799094458
468,0.000296643358238906,-0.422181745556398,0.395994795636765,8.94539212261505,7672.45654401262,5.8160208809417,335.63386587922,-1.25354340602324,0.222087361028467,0.124086715885322,0.848666347805762,0.395171072038668
469,1.59725235940535e-05,-0.672381216883941,0.337963851725616,7.73755110741335,2292.85055757567,4.65239669021136,104.835944002976,-1.82308981413371,0.139063532658127,0.0732248999652831,0.13312306501443,0.406489523027345
470,5.3511051117058e-08,-0.67079192845981,0.338319537452453,7.77829209998823,2388.19254139783,4.62136713221378,101.63288278235,-1.77913292769231,0.144410232977454,0.0222671348460827,0.39999428802236,0.424655127693027
471,7.15716652610249e-07,-0.489472694058786,0.380017795326121,7.77111154623893,2371.10541741485,4.64300612494502,103.856083152746,-1.77333880034362,0.145127607722104,0.0295632342267101,0.484761837931718,0.383467594406047
472,1.33398729689306e-06,-0.594310170696684,0.355646513258937,8.10836670776323,3322.14755851101,4.66688825584143,106.366242394848,-2.10768225537557,0.108352385866105,0.0554498141699374,0.365494956197327,0.451762954189936
473,0.0002205981129201,-0.608204839071765,0.352468807068997,9.16406945281405,9547.83258068052,5.05576787371831,156.924982662097,-1.69441359498054,0.155196290879694,0.0835023790824421,0.850068644119111,0.467615223849672
474,1.21386040429422e-05,-0.674575991379651,0.33747295824659,8.56023825834617,5219.92471493361,4.8094469442547,122.663758857608,-1.93617096238409,0.126069119725238,0.0200413588161027,0.302103953939178,0.456943011601519
475,2.23017559259869e-07,-0.603673876389743,0.35350361924317,7.90280617785092,2704.8620121924,4.68383314508195,108.183963640542,-1.60003769403592,0.167976346670614,0.0273481179118422,0.424994850908472,0.433838631822638
476,2.32004057295047e-07,-0.557559415336995,0.364112351758741,7.8827992001663,2651.28365594311,4.66011917708745,105.648672307474,-1.9417036781149,0.125460808971961,0.0420005933710503,0.644483002786133,0.438833072703387
477,3.59975960499933e-07,-0.634718056774969,0.346441503861675,7.90860395588616,2720.58975066709,4.69270524031252,109.148052488477,-1.93593358553773,0.126095275206188,0.0494565998764923,0.654399975854209,0.472616753738772
478,8.98164765012049e-06,0.851280427692879,0.700835672405333,8.2220808319994,3722.23968515236,5.01253046021437,150.284544462064,-1.45455703810624,0.189301223993626,0.0258248751777604,0.234199167127448,0.521540620229165
479,7.76117238859226e-06,0.522108509110211,0.627640673936035,7.56756482193015,1934.4238746468,5.72830768062217,307.448526771598,-1.43891341569639,0.191713668762814,0.248642110077115,2.31094708101508,0.310400858838619
480,4.96188590359749e-05,0.750386374490042,0.679262882413431,8.514315826214,4985.63385222739,4.91628128703209,136.494085911688,-1.45520489506929,0.189201819814014,0.118015662215165,0.503133140347401,0.547881945064052
481,8.76307277454629e-08,-0.685334025506989,0.335071845044693,7.85034936888688,2566.63086118033,4.68862907773185,108.70405280338,-1.80491819079956,0.141253430683394,0.0479165005606462,0.475505779460996,0.421271656464257
482,0.000229335492015214,-0.165714281890097,0.458665976500203,8.85840462884244,7033.25314005011,5.56599511347014,261.385182249993,-1.61488255485099,0.165911838119515,0.0697572812623497,0.659314042965794,0.263619760459958
483,2.57300199282519e-06,-0.583031707258989,0.358235296615353,7.50297544761534,1813.43016145112,4.53380921773871,93.1125724635576,-1.66729448215286,0.158785228044486,0.0470150709373905,0.632927147927576,0.413211811399575
484,1.70697173600869e-06,-0.699726354269547,0.331872901405051,7.76668060093944,2360.6224209542,4.57152090654007,96.6910560582606,-1.68071035948429,0.157001428492032,0.0594860368431721,0.492833867694254,0.388616264602468
485,1.58016229082347e-06,-0.717593361808424,0.327923161051158,9.29881812876243,10925.0995140784,5.2781511880716,196.007159783621,-1.72365050157593,0.151401553330326,0.166549549140993,0.944362831636855,0.247683797014568
486,2.07118119174072e-05,0.929447528702483,0.716963187603238,8.62148858093475,5549.64133836773,5.04177739753372,154.744813790612,-1.41753113387028,0.195048915701178,0.0601882051155288,0.396099408187291,0.506919598085315
487,2.88984391825654e-05,-0.363488489665416,0.410115364044182,7.81142770482242,2468.65242748031,5.40678379473713,222.913497972246,-1.20682254222682,0.230263748302939,0.143289940688475,1.17473570111836,0.613120736083748
488,5.08008209265331e-06,0.769370359827486,0.683384674186884,8.23167355250128,3758.11789980912,5.02638277625512,152.38081907674,-1.72250824397434,0.151548368029263,0.0821305806944104,0.211701215051131,0.505379821491328
489,1.96700534671083e-06,0.803512049978473,0.690725240994098,8.15684418458793,3487.16437377422,4.96799325906092,143.738152524618,-1.50611243071737,0.181515645496311,0.0749885814331218,0.153055747876723,0.497043144288267
490,9.66931340954562e-05,0.0584626592243605,0.514611503342981,10.6355086509487,41585.5758167556,5.31899772235652,204.179135221056,-2.43245613857934,0.0807310007505203,0.140985602895462,0.188926379482132,0.592512898595645
491,9.58895104092855e-06,-0.359204685128554,0.411152102869098,8.27031491040034,3906.17889484884,5.38679736619009,218.502480350574,-1.06419177902606,0.256509215538546,0.153879278492806,1.15702180024216,0.732116887585692
492,0.000418218080890823,-0.318506713027995,0.421039716375264,8.36677776235783,4301.75243790808,5.9712352230138,391.989566362404,-1.55754948250156,0.173998561586858,0.0521106641385911,0.510229938388626,0.34701161083385
493,0.0252096430162544,0.233875390129268,0.558203787971829,7.93784044661212,2801.30440499675,4.80051988150413,121.57360496093,-0.956750322240611,0.277529306033676,0.0884022106661148,0.343975246756694,0.788808883530959
494,1.2263568613701e-05,-0.538500829309892,0.368536396438676,7.90185413924786,2702.28810456499,4.79072873790508,120.389068781912,-1.86617813376646,0.133984563980481,0.0921148603200474,0.297051411131043,0.423541609219443
495,1.16311339212244e-07,-0.598715262147145,0.354637676520661,8.12733145141313,3385.75245425539,4.63126370824735,102.643693868626,-1.78842368601832,0.14326609293124,0.0465643945720981,0.448815028842771,0.459337211173663
496,0.00507571253497758,0.0806148167051611,0.520142796776492,7.98393470594425,2933.45065184113,4.7809459191117,119.217066427694,-1.91701906107281,0.128194348636767,0.0423963706537053,0.343118822556889,0.324067534748871
497,1.54827595535281e-07,-0.700327123655652,0.331739704296978,8.00477114723037,2995.21455954412,4.66070501335983,105.710583264912,-1.84081348968793,0.136955110988646,0.0500105297434249,0.410498361934472,0.467325005831904
498,0.000466513974242269,-0.288301921708962,0.428419635478835,9.62744909149937,15175.674931809,5.49591754748754,243.695025367675,-1.5433784011084,0.176044691252246,0.129258844032298,1.0866407093754,0.350798102592462
499,0.000764802623322315,-0.572414594856897,0.360679856575804,9.7895952814905,17847.0816615355,5.1806545738795,177.799155594191,-1.63632816032067,0.162965309846965,0.106394589652514,0.639715762330869,0.426110048159639
500,0.0011450044992339,0.85528300978499,0.701674198732205,8.54513007475491,5141.65388783839,5.0946041005619,163.139245102306,-1.18939453694643,0.233367239845036,0.0692178937821833,0.974733726803907,0.561174851620006
