"particle","weight","phi_logit","phi","log_K","K","log_psi","psi","mu_rho","rho","r","kappa","gamma"
260,3.59284102133103e-05,0.342603966416806,0.584822918513702,10.9097020266883,54704.5423824142,5.09522829467167,163.241107445801,-2.12611279490505,0.106584582419608,0.387759483240592,0.945781716649365,0.205936738693607
261,1.9695879832035e-05,0.428873465213432,0.605604630266947,11.1504082023872,69592.2300158488,5.20276224743256,181.773652851642,-1.92943183669396,0.126813480541515,0.285916039143387,0.966259471828686,0.28195276445003
262,0.000113628050703097,0.366312491537047,0.590567646787324,10.3600747512946,31573.5413973876,5.18754550008358,179.028587552038,-2.98738906174881,0.0479988558826539,0.0662934750878377,1.36973794262689,0.215688500249818
263,2.58799860967809e-05,1.10521545674743,0.751236049063778,10.0565056167197,23306.9205955452,6.05483525513489,426.168690567552,-2.34929155791179,0.0871220996645921,0.19522122332283,2.03054602777797,0.408417297617227
264,1.43244772382582e-05,1.04937998904115,0.740655822287691,10.2316086913143,27767.1429198264,6.56529489336867,710.021245884521,-2.49359633613384,0.0763083217321614,0.197655296447522,1.98340638844273,0.364212210132279
265,3.3028630032838e-05,0.347863027208599,0.586099272841276,10.8105961190603,49542.9930998935,4.92219341621641,137.303446745916,-1.94247419500959,0.125376291949242,0.229706897644327,0.766989467688844,0.237937166620046
266,6.45034562533451e-05,0.411965040482922,0.60155896496452,10.8048253243307,49257.9140140104,5.00116330138258,148.58590879625,-1.84252741199292,0.136752654124239,0.283314577990313,1.08176636273719,0.147280707545229
267,9.58905988023866e-05,0.697329079968732,0.667595329030906,10.42038090827,33536.2059314357,6.81796892795846,914.126466593479,-2.34144851189004,0.0877478947959653,0.533911282463125,1.2271757185803,0.311271392224873
268,0.000448425275242113,1.18499863230731,0.765845380556708,10.0605838127201,23402.1648662953,6.46804130290848,644.220657255725,-2.44973169712379,0.0794581718685049,0.259019736816805,1.93376223963326,0.325039771875672
269,0.000615898614912594,0.737467797372709,0.676441885255488,11.5752789954253,106433.855431684,5.33574797715216,207.627991735587,-2.47614249135042,0.0775476960665258,0.12353761553066,1.06013177051006,0.464622640482989
270,3.50639384846388e-06,0.357559333329147,0.588449489352175,11.0192970843413,61040.7580228056,5.20767694871383,182.669214963706,-1.88753919281149,0.131525303793552,0.316923509230674,0.914007735302703,0.260053130127857
271,7.26043780703052e-06,0.30211151342939,0.574958612504759,10.7186199433735,45189.4957261659,5.02184264161265,151.690557766531,-2.0578163460194,0.113264962423303,0.258515246734437,1.00128065094361,0.240902354719116
272,0.00157210200003042,0.669018424525261,0.661283333202,11.4377842116286,92761.244871587,5.43088390149646,228.350996034147,-2.79320040494361,0.0576927211039569,0.165632772673943,0.946776385866281,0.39586262221982
273,8.07850892627562e-05,-0.658244065129523,0.341134168196847,9.71761735911293,16607.6275390072,5.22588720462043,186.026140585481,-3.48754346110833,0.0296687426192265,0.00210326394145095,0.277204633266417,0.293467382709405
274,2.69111012775945e-05,-0.706530665473306,0.33036588899258,9.63821458175772,15339.9310750264,4.96374933045876,143.129430667583,-3.34706092965484,0.033991539742508,0.00116388986447941,0.542631641048921,0.13981316252788
275,9.82284185376399e-05,1.15162067504291,0.759806815349945,10.3211908235496,30369.4006694462,6.40332596032678,603.850083093025,-2.14190506592052,0.105090090543968,0.236920427564547,2.20560265478704,0.379252120356314
276,0.00111916895319113,0.348152180401466,0.586169415875598,10.7405346567747,46190.7415101884,5.75594450768658,316.06393140175,-3.03662247768682,0.0457985457942678,0.196615014519305,1.16576081523433,0.513446421049154
277,0.000157379232194864,0.747536523789864,0.678641683273394,10.378580847943,32163.2844964576,6.54577281153874,696.294575558811,-2.26328985094946,0.0942092581973965,0.590790427675012,0.930402556948115,0.42250170462084
278,1.59399886903334e-05,1.03568060447319,0.73801571637425,10.4597457673464,34882.6820027115,6.32550858172699,558.641856469507,-2.21059767853867,0.0988028426160858,0.181810227810868,2.13400460497346,0.334427955075873
279,0.000254198480291376,1.02416176114298,0.735782466948021,10.404310403351,33001.5696131056,5.9398404646525,379.874321321836,-2.17388348987196,0.102120398568819,0.179205858137107,1.97078513265419,0.433289968338908
280,0.000286988008556808,0.959786225306092,0.723079001827706,10.6421452579779,41862.4807799016,6.62179159272356,751.289897598609,-1.88235510701547,0.132118595221487,0.137015925563256,1.85944593494415,0.492690993969284
281,0.000224544099518295,-0.292708210321501,0.427340981997296,9.39419720571123,12018.4374729851,5.43626099815962,229.582168513243,-3.3717179603985,0.0331911361430021,0.0642613651551758,0.614116104295695,0.184640730177049
282,1.73220809327876e-05,1.1910687655741,0.766932157605642,10.2793229999999,29124.1498283741,6.48787409445929,657.124891784454,-2.29227891456287,0.0917644399131961,0.114985282018837,2.05997188520452,0.371851980428396
283,2.06053063854103e-06,0.429546625490851,0.605765401590286,10.8630352055778,52210.3069525347,4.98150027550615,145.692797105885,-1.93883594469519,0.125775795918616,0.333695878747843,0.942214995875987,0.242322260591464
284,1.13778145080182e-05,0.809927125957996,0.692093975067774,9.6257235988349,15149.5119945052,6.21792845171076,501.662935883811,-3.92444065875164,0.0193705524923291,0.219541326571797,1.44420150168488,0.250706308495526
285,0.000158686430885864,1.11098513528851,0.752312725487884,10.1700838325258,26110.2655617905,6.6536562252088,775.61497065182,-2.08925084221067,0.110145980754293,0.214601255758115,2.00191617644307,0.414098991543064
286,2.29483548540166e-05,0.401460545503152,0.599038521229502,10.9759889313316,58453.6219332292,5.34915208993999,210.429796659371,-2.06006956431138,0.113038855291864,0.256772053558462,0.990101395320628,0.196515646726288
287,2.34825424390789e-06,0.376107516079735,0.592933941159576,10.7541133173155,46822.2275739802,5.2135963516367,183.753714276205,-1.93554744234018,0.126137832498921,0.259521325353902,0.896712463638415,0.253808252428004
288,0.000340487484247476,0.754489109174654,0.680156065802142,10.2777114314056,29077.2520628084,5.83202425755454,341.048350499911,-3.0753346210658,0.0441362213391584,0.234976618270916,0.581390686597828,0.612815103774117
289,0.000391733307594744,0.293487024691635,0.572849599180693,10.6118863526709,40614.7407628288,5.79740206304837,329.442576154737,-2.90081483445582,0.0521132975991091,0.209582770625938,1.37810868060854,0.400768973890925
290,2.00841295342059e-06,0.319103362045205,0.579105719079657,10.8974861866659,54040.3455648463,5.06865327694313,158.960107886119,-1.90987163286434,0.128995274212237,0.316561591298821,0.979672225107629,0.255363432761604
291,7.3359193622032e-06,0.386274792652635,0.595385610742326,10.7993900898882,48990.9119698576,5.13033511660848,169.073767979898,-1.8760747670624,0.132840384814768,0.298229717664705,0.845252636214283,0.160077479506569
292,0.0096625986088609,0.85396220927844,0.70139764521523,9.5992915038406,14754.3244793838,6.52377421694697,681.144326544708,-3.76505952822915,0.0226417100162838,0.135560910603331,1.36354824439594,0.172424253818809
293,5.16514890127743e-05,0.767393990122938,0.682956892048446,10.4149777092357,33355.4917928155,7.03653006436462,1137.43392857015,-2.32685036758136,0.088923504072145,0.511649671226672,1.10314095496927,0.403258120364036
294,0.000522241177774676,0.724980702529136,0.67370285735749,10.1023039928004,24399.1602035177,6.89599027319908,988.303931284307,-2.25974262616168,0.0945123926532847,0.548925670301062,0.881811259925538,0.344491539064033
295,6.16289297636185e-06,1.11550394604437,0.753153792573708,10.4141803725332,33328.906834969,6.36524783489433,581.288874133194,-2.50765131477141,0.0753235320898441,0.17094535464753,1.97683758686799,0.374711859477137
296,0.000151245819932395,0.332644879621779,0.582402777289961,11.0350432148471,62009.5208817827,5.14171420414734,171.008660966568,-2.17990883660808,0.101569246522528,0.388796512870379,0.866193219087842,0.240104709835988
297,0.000213064090732832,0.835473437908942,0.697511014115574,9.55653383186504,14136.7607898187,5.99532901192304,401.54877659489,-3.90341884255204,0.0197739296649857,0.244938455636033,1.69494325473113,0.233266803830598
298,2.52183784674591e-06,0.407461906979648,0.600479135896153,10.8514077063889,51606.7473949522,5.01589802934419,150.79149116463,-2.04675492267529,0.114380689181075,0.277581306658481,0.895486162415098,0.293624889133751
299,0.00101489300474242,-0.0336437259378628,0.491589861787063,9.52551101935652,13704.9316207127,5.73571087389182,309.733073672739,-3.2150656842886,0.0386026940824759,0.110389413236979,0.568495511303339,0.205246258549574
300,0.000287814513731784,-0.212718745379369,0.447019938889342,9.46590881739653,12911.9538640448,5.59668420261697,269.531213213605,-2.95673574557546,0.0494191252117946,0.0497249878515181,0.307576918329999,0.284415746557747
301,2.12565550895926e-06,0.305802938264521,0.575860476785702,10.8047496523603,49254.1867116295,5.01810835437954,151.125157992895,-2.00594003437552,0.118580665856175,0.276672525267164,0.897623248938107,0.250124028782097
302,8.12791811464239e-06,0.320437570027819,0.579430887614628,10.6206965202318,40974.1443124286,5.03843897988072,154.229072331734,-2.02164218915769,0.116949291753003,0.306095801707432,0.812356102230033,0.249609310005425
303,0.000157971341898664,-0.17909910829192,0.45534452507184,9.3248419384499,11213.1439757212,5.6611139119899,287.468679085052,-3.41656655567117,0.0317817113937704,0.0940129151782007,0.776563889489921,0.130897115865135
304,0.000158798980009789,0.798863390033944,0.689731296750846,10.3435990523653,31057.6070950625,7.06370849954746,1168.77152733971,-2.48416332136202,0.0769758742412534,0.514178884659658,1.18218647214308,0.357237012833047
305,9.54848624581186e-06,0.441351611823205,0.608581045620185,11.069015755687,64152.3341814777,5.1745720838389,176.720976332459,-2.09861143979746,0.109231855168341,0.273256168529969,0.969477328145398,0.247251202232101
306,0.00136534371473588,-0.870217972615964,0.295208948458803,9.7061404859918,16418.1134993986,4.99992940321493,148.402681980511,-3.21922447531252,0.0384486466587823,0.0906020963958223,0.787463549966629,0.119785531688939
307,5.78526894513634e-06,0.416771200713153,0.602710368985292,10.9760082264354,58454.7498128107,5.04224530468826,154.817236938444,-1.87518006995067,0.132943482250391,0.32733512229884,0.818119140981946,0.275994508493192
308,4.32651293332576e-05,0.469622701154244,0.615294450927658,10.6523953266682,42293.780734359,5.91069232082435,368.961506741136,-2.96533725451249,0.0490166156772598,0.0902993595822622,1.34394128092384,0.485756627414009
309,4.27625805111052e-06,-0.257884823946625,0.435883736224439,9.3915279689539,11986.4001944789,5.85018605095957,347.298989778545,-2.98052183759776,0.0483136292722304,0.00522865794632332,0.306571241030953,0.287738935520807
310,6.5140317917901e-05,0.999697330218516,0.730999065977603,10.4079688355921,33122.5247375429,6.36146283829623,579.092856303807,-3.21610793839371,0.0385640319956415,0.186579305234522,0.680639030817992,0.350266944062575
311,7.27405437806715e-06,0.369751065716143,0.591398825764355,11.0587284964009,63495.7654227296,5.12472237766718,168.12745923466,-1.93119200990307,0.126618701351036,0.285095626262646,0.806421503553882,0.276114364022707
312,2.36512217174665e-06,1.10354018202763,0.750922841221596,10.2576640568598,28500.1336824994,6.38599416155066,593.47444889183,-2.34202372454328,0.0877018609748371,0.134448030853354,2.06672161557554,0.396373572808546
313,2.55714034526148e-05,0.474044209200881,0.61634051870735,10.8519985573189,51637.2482994982,5.30276189932694,200.890884872755,-1.77733510019621,0.144632507241037,0.315786351485914,0.895133263510877,0.20015858776853
314,6.62355078322506e-05,1.03303728560348,0.737504313133872,10.1039682498039,24439.800485323,6.35035130973449,572.693866607512,-2.57670489038391,0.070652785126054,0.183298477394401,2.12613876772716,0.419290458981258
315,2.80390894189475e-05,1.09922917031795,0.750115647470476,10.0296560604012,22689.4663970893,6.43163169007584,621.186705717629,-2.26926160307828,0.0937008988631042,0.178409938481639,1.91816332065525,0.319602103005991
316,2.41714412645605e-05,1.07556147538487,0.745653115172872,10.397726398254,32785.000837864,6.18441443439079,485.128805675851,-2.40825198480813,0.0825456019460887,0.173622994285451,1.82373243686087,0.419769849581856
317,0.00503698228431621,0.759004038188743,0.68113746065459,11.6623301633642,116114.280676454,5.30835330445035,202.017293364134,-2.94211082485298,0.0501107032603085,0.117636265127491,1.24153083381697,0.192756269976924
318,1.87013241863406e-06,1.09500285117114,0.749322619964504,10.2279764898643,27666.4700058842,6.43272189198695,621.864293938235,-2.32690809293325,0.0889188274994009,0.17832758464,1.9450104857129,0.365246781315452
319,0.00247469147745377,0.286004218784034,0.571017619334692,10.7435037481682,46328.0898422422,5.41365413286678,224.450262076689,-2.12330420658156,0.106852323965433,0.347390132170474,1.05892434130133,0.347099440815455
320,2.08852507784042e-05,-0.295222736468676,0.426725738212172,9.32043860226795,11163.877281652,5.87240328285946,355.10136462011,-2.9529662174847,0.0495965069315387,0.0313895049305608,0.25871220880089,0.239267389939004
321,7.37270863442989e-05,0.320218079864579,0.579377398963299,10.7107831935514,44836.740984259,5.88398565009841,359.238189900413,-2.83025534708141,0.0557109632963828,0.08989493972882,1.32394854331238,0.447656536120362
322,0.0120244349601265,-0.163569763945409,0.459198489072912,9.52770314473484,13735.0075021342,6.04257584525164,420.976008554283,-2.98200642114411,0.0482454147330079,0.127106247816349,0.330534719327161,0.299640934264049
323,0.0001379280272745,0.784816369775236,0.686717222401798,9.65314005526688,15570.6039788469,6.03231876443738,416.68009305346,-3.87117567250999,0.0204086698283545,0.202182346600358,1.48594017821224,0.309662127584865
324,0.000248539781101155,0.538466947112043,0.631455718551892,10.8939357741302,53848.8202426555,4.96292897046383,143.012061157774,-1.73046505317637,0.15052810401294,0.279455297353146,0.797220778164321,0.271510883791341
325,4.29594135887783e-05,0.391711964491357,0.596694751875274,10.770344863313,47588.4261865513,6.21106591386754,498.232040790138,-3.09705186440878,0.0432290265795921,0.121916734868487,1.4463409548485,0.472148251210516
326,0.000265763818869919,-0.383391524855148,0.405309163637929,9.37781581381806,11823.1625431887,5.87922490978666,357.532014719205,-2.9722439147785,0.048695669659902,0.0646542014509713,0.278515423378276,0.203658805381154
327,6.34554601486526e-06,1.18436009658521,0.765730854913581,10.381128004794,32245.3138533832,6.35127499359056,573.223099070683,-2.29849141369752,0.0912479785696017,0.139511436938927,2.08310604274654,0.368807660038771
328,4.05535134590891e-05,0.301444757709511,0.574795661799463,10.7917455647332,48617.8275544194,5.17534716224319,176.858002040773,-1.99669332765359,0.119550538799806,0.199805379112867,0.937467136846757,0.252425880605061
329,0.00105419462667184,0.650977434556877,0.657230691501582,9.63719430573996,15324.2880926733,6.43082585124774,620.686330988431,-2.53391273885688,0.073514703702355,0.297745012999914,1.45728172245296,0.495492609412076
330,1.26885881661223e-06,0.402385256361695,0.599260608443667,10.8551852229914,51802.0614087445,5.14478585674505,171.534747728503,-1.90281149025264,0.129790599949036,0.289265284359467,0.879981449942127,0.22396968641401
331,0.00317952744345828,0.196815582324612,0.549045676729171,10.9028397520106,54330.429885925,5.08691157111701,161.889106185696,-2.10256427147968,0.108847837299494,0.273392192934766,1.1313072371827,0.341151616015445
332,9.95284873054176e-06,0.857709743928563,0.70218193222742,9.65559609862096,15608.8930578401,6.25588367126571,521.069625627849,-3.80652529788158,0.0217420482231021,0.209394440100938,1.4752093387733,0.189892241260762
333,0.000352478156657644,0.477560120316662,0.617171567429776,10.7856020781633,48320.0601852374,6.02180460299085,412.32200226657,-2.84975599533707,0.0546939314976431,0.210503902974618,1.25265434008232,0.542781497483041
334,0.000269922822179791,-0.150362408093337,0.462480061587323,9.29862266098992,10922.9642179094,5.81962835834453,336.846844046203,-3.17794582575619,0.0400041475823799,0.0869798632760718,0.32079337216163,0.270990535522663
335,0.00137088315802586,-0.39232710210049,0.403157223991449,9.33898598110281,11372.8700860345,5.68391948031374,294.09989258111,-3.4626586251522,0.0303935861747786,0.171706382898134,0.5547336530228,0.211627667829584
336,4.17044819543205e-05,-0.226470844667061,0.443623043123694,9.57391581905594,14384.6338067272,5.66219109147188,287.778501284976,-3.2884231128367,0.035970486992171,0.147285849579064,0.663591332789729,0.208421849234292
337,0.000378529157358094,0.341949138954193,0.58466391425806,10.5331646744062,37540.0887546402,6.17174358856797,479.020593206891,-3.15364526925738,0.0409478844738298,0.150483094238843,1.40066985102024,0.388484932785015
338,7.75054569935191e-05,0.359768929262223,0.588984497198358,10.4946836857997,36122.9503395564,5.21577526687742,184.154534562914,-2.85284053161752,0.0545346721230968,0.0968321334009616,1.20788648424428,0.173071025439274
339,0.000133438491145209,0.325933997761338,0.580769728234038,10.8477586359891,51418.7739134193,6.21668933523643,501.041702045427,-2.90666130857242,0.05182525146932,0.16414277369631,1.53456319803999,0.434516274293362
340,0.000402684532295513,0.503744675847077,0.62333893953661,9.23333471858021,10232.6075463264,6.65768794268189,778.748343273614,-2.51569966927098,0.0747648774903677,0.302773589809835,1.38766041682097,0.453363828623694
341,0.000573449777140543,0.946443296249485,0.720399333952781,10.1760929882156,26267.6385785728,6.77369748532225,874.539520303182,-2.19356380282887,0.100329952489845,0.149306096089785,2.03969285287784,0.553311585024787
342,8.39593968645587e-06,0.379514638929568,0.593756034414062,10.9511704088162,57020.7439077035,5.01815433360649,151.13210677058,-1.90622983619196,0.129405003216139,0.359056269446258,1.01301635259028,0.27340798932741
343,0.000318821012333379,-0.222666273905677,0.444562293840744,9.3809859096122,11860.7025723463,5.94601981438043,382.228965197396,-3.22533096629703,0.0382235227626972,0.0481879108120252,0.466602584773994,0.256233597118299
344,8.96699474691107e-05,0.500096308895071,0.622481963882769,10.8945344020273,53881.0652991136,4.96667413718223,143.548669385972,-1.94829565015079,0.124739319136734,0.201773448161271,0.895394739169525,0.258213261262392
345,0.000847622979567824,-0.283720453567107,0.429541894297489,9.60866449868369,14893.2668223671,6.05593099806054,426.635917829111,-3.07910721086664,0.0439773359458668,0.0457300569440051,0.230091260516512,0.33927834602222
346,0.000398338627714919,0.925806935295267,0.716223829811652,10.4383982793716,34145.9163950032,6.23716800020463,511.408150424479,-2.34657266284874,0.0873385812728953,0.219019713643524,1.80603433345733,0.425565331199344
347,0.00278050440079842,-0.486365787366182,0.380750068194021,11.3260954502889,82958.4741627364,4.38226148746449,80.0187904296546,-0.271012224575104,0.432658612273524,0.106454755305352,0.523923815166283,0.597580334802198
348,0.00124007080744251,-0.235966839770197,0.441280497748047,9.40608182288519,12162.1241406624,6.5029951770106,667.136836474574,-2.40896049109023,0.0824919613394108,0.426988670530069,1.7394236426482,0.588520763754709
349,3.76015923051074e-05,-0.212937018037,0.446965984015746,9.33478942231182,11325.2431725644,5.92383118324649,373.841228011956,-3.1017160034316,0.0430365269522396,0.0670177030702032,0.293545067301668,0.249345751368559
350,6.40951058976609e-05,-0.201468954031685,0.449802438899773,9.27510319871942,10669.0595281499,5.52499370804502,250.884759460266,-3.03142533856757,0.0460262030570994,0.00610644140661329,0.266663039671194,0.290685249990682
351,0.000101054387372301,1.19243807029955,0.767176827555179,10.5385073089733,37741.1884532262,6.28073439502649,534.180819546452,-2.58443066825135,0.0701471826833684,0.106312136890432,1.80365951004799,0.0439704368976486
352,1.86716098892293e-05,0.845424588356442,0.699606465549205,9.55150901267843,14065.9042925956,6.30504228282632,547.324730132126,-3.71920333870602,0.0236789886184386,0.242353625079881,1.4905159638341,0.218151163678892
353,0.00521994795158178,0.505516351278659,0.623754815807985,10.9164556018553,55075.2439929672,5.56222194651144,260.400790621698,-1.8854799311557,0.131760704370992,0.363729938003004,1.00447539357166,0.183096176898155
354,8.97778826322556e-05,0.285493349401391,0.570892474022274,10.6906022678185,43940.9632579628,5.35665779620753,212.015163107767,-2.14442999733495,0.104852867097935,0.344414669429499,0.869139748471829,0.216956927876788
355,0.00192857096848101,0.219381586718766,0.554626482329772,10.5812518268614,39389.3922523002,4.90340476657059,134.747784294522,-1.80267153952254,0.141526171211309,0.318646819005157,0.754544491659681,0.282144133662816
356,2.2991825453924e-05,0.44678869161991,0.609875445893823,10.9145709101665,54971.5418922925,5.06161217208933,157.844784262091,-2.02491002525146,0.116612237484291,0.289087146641832,0.693577479226389,0.258244078246548
357,4.23743773114759e-05,-0.242289200903892,0.43972229050748,9.40979782233773,12207.4026626894,5.37642920727472,216.248715795128,-3.28175449503957,0.0362024489896261,0.148969314623207,0.597109975288527,0.136258310930717
358,4.52656439972464e-06,1.11179954355411,0.752464449744752,10.2667876851434,28761.3481079438,6.38721912635611,594.201879652232,-2.43867345724612,0.0802707928523792,0.231580759969106,2.02612198888353,0.36895112101819
359,7.88019495856249e-05,0.394293072939631,0.597315740614981,10.8731720043782,52742.2438431292,5.98151528510347,396.040027267022,-2.8107393489402,0.0567465931370555,0.152587626832876,1.49342197354051,0.399834475307152
360,3.78008889219502e-05,1.1409093432486,0.757846556395214,10.4162365975589,33397.5090739334,6.18394404709209,484.900660909833,-2.39505295188174,0.0835507123657451,0.253164901390392,2.09825579108204,0.356392256680555
361,0.0585917010142985,0.539825366327158,0.631771792557949,11.7534389168915,127190.204324032,5.29112534651599,198.566756130791,-2.61323538868636,0.068291455521421,0.136645692532901,0.784608171101598,0.448543020873033
362,0.000122415441691585,0.931019064010979,0.717281985745131,10.3673413580523,31803.8095273979,6.49528113844742,662.010315702267,-2.14570213257408,0.10473352608951,0.17090631319454,2.11612598128853,0.34602731245285
363,0.00475753790214396,0.737068104791315,0.676354399066631,9.87474604416274,19433.3519989087,6.26452801194593,525.593453574786,-3.63909049362355,0.0256034688270736,0.301910120024148,1.6893329890847,0.180003770950542
364,1.25682349831945e-05,0.382661533525887,0.594514871735315,10.7168386560415,45109.0719001259,5.18871649609261,179.238352106322,-1.98113339538163,0.121198069135893,0.232177407050646,0.843727698831691,0.290280707236831
365,0.000662110390984555,1.06046113487759,0.742778658914283,10.6288707755515,41310.4500815396,6.33039815492504,561.380065599789,-2.47522184490722,0.0776135792552992,0.107025415709122,2.02816705399198,0.312447034826885
366,0.000102530618403129,-0.293216868287863,0.427216507483527,10.0636670823425,23474.4314016821,6.5485757997281,698.24901889158,-1.75426330168137,0.147510277546097,0.304785691028437,1.63478184247327,0.290961030376415
367,5.08566898625084e-06,0.400263049673002,0.598750858982063,11.0586414335303,63490.2375397596,5.28093425653467,196.55342091703,-1.97939611839128,0.121383226742341,0.307065921130962,0.924665435304115,0.244420471725261
368,4.01063065411327e-05,0.373412943373082,0.592283407734759,10.8180689155068,49914.6045617744,5.43599256249906,229.520548743028,-2.07208562246698,0.111839702599838,0.320717604078746,0.95180662374864,0.178845938396328
369,0.000394860981267774,1.20372786819148,0.769187286576369,10.2796365962497,29133.2844847617,6.48217607280923,653.391227276744,-2.45717866046806,0.0789151699917623,0.113543821139574,1.91428694512654,0.480127614944572
370,6.57796524310135e-05,1.26937313881702,0.780635420730215,10.6400846151373,41776.3059768319,6.38755707008489,594.402720385617,-2.69157784421295,0.0634721612110725,0.226307147879364,1.71456027948688,0.0246970399781701
371,3.62051940717391e-05,0.345887775756301,0.5856200213353,11.0518677303522,63061.6267957654,5.24804753342854,190.194557184819,-1.74195501550679,0.149064781445623,0.309070914876592,0.870284569484157,0.224455004218973
372,3.56799983497247e-05,1.19641114021958,0.767885730127406,10.4155189315612,33373.5494158055,6.0877047507538,440.409400837017,-2.42659350408842,0.0811671582470565,0.194318685354248,2.06960630086038,0.363094928046818
373,0.000926240080135549,0.974730426848044,0.726061367437112,9.5608349155272,14197.6951285952,6.12176278252138,455.667229171814,-3.53218048842357,0.0284103373223991,0.158919265267648,1.7783148098216,0.206826024635122
374,0.000337278734064804,0.225210429803767,0.556065837147796,10.7787299961414,47989.1391289852,5.49298497041042,242.981417788506,-1.87876898093341,0.132530334926137,0.302340506880828,0.952702639513199,0.24681324619737
375,0.000441359074467027,0.406356180058269,0.600213838199354,10.6171824664579,40830.4116560266,5.14324833401609,171.271211803217,-1.86482167218094,0.13414203604001,0.223395136579192,0.978561697125739,0.133108565763091
376,0.0122064484520942,0.172896209780315,0.543116698274025,9.53647531824934,13856.023381287,5.49011861492694,242.285943883132,-3.52012918349373,0.0287448890820383,0.286479633441756,0.292347556087545,0.680051839548757
377,2.84700197879823e-05,0.292362516027816,0.572574417340399,10.8610507756101,52106.8019879409,5.03850755370577,154.239648771787,-1.72042177820929,0.151816843937228,0.283022407240126,0.993038433465637,0.22549013654626
378,1.63104191738076e-05,-0.093084517350456,0.476745659281598,10.1464596252518,25500.6603082341,6.55293346137284,701.298391100408,-1.72281587151917,0.151508817070269,0.373975703202705,1.60847505445154,0.27584105095626
379,7.57855072404503e-05,-0.223825077931226,0.444276172645123,9.66211032425398,15710.904812153,5.53028044199039,252.214632679982,-3.33936014850652,0.0342453129213679,0.13618607084811,0.601698735763595,0.0926190143412527
380,1.76096666668038e-05,0.322216604201781,0.579864360389978,10.59243548036,39832.3820718906,5.01199302962299,150.203798650036,-1.96429547269163,0.123002930271092,0.246585188317285,0.964894686739846,0.221946806213055
381,1.67358054249576e-05,1.07643505536029,0.745818758030283,10.2356912771559,27880.7363841316,6.20376432715651,494.607405240858,-2.36537324644476,0.0858515568935398,0.172718271873594,2.20082893302543,0.432361869342446
382,0.000109431627493931,0.443023145255266,0.608979149513391,9.48391289128874,13146.5269346481,6.82711810614088,922.528349069253,-2.53208350691442,0.0736393904625955,0.313133432898246,1.53717665469725,0.439070629016381
383,0.00103473347369346,1.21859881648636,0.771816873159926,10.4499421644804,34542.3768751898,6.34630055288943,570.378715230579,-2.02934498520336,0.116156151537108,0.237450326334665,2.00606223996132,0.328909126041766
384,3.84244287052015e-05,0.402162503618649,0.599207113784239,10.7850749056624,48294.5938914208,5.40272910608767,222.01148307279,-1.85323933097711,0.135493010871355,0.293255331106417,0.771549401759407,0.259740343895016
385,8.57629948703709e-05,0.939224630165066,0.718943009718883,10.4077928576843,33116.69641778,6.39890185384305,601.184486813848,-3.2652713896428,0.0367819921123529,0.221012547240348,0.617822246068956,0.356786387889629
386,0.00367079822277402,-0.227102329351538,0.443467184592964,9.23718418524822,10272.0735407826,5.600104794833,270.454748201314,-3.21991214016162,0.0384232315174269,0.0841400369211571,0.505348758575229,0.273967393825461
387,3.17364594499434e-06,0.317733444193075,0.578771776035204,10.9996702609147,59854.4021251133,5.03806570522145,154.171513270648,-1.9655820281226,0.122864212708646,0.311363005711739,0.896386891226537,0.211465460022059
388,7.16072440000019e-06,0.486979477683866,0.619394616780909,10.6658965830172,42868.6720548067,5.04647218122915,155.473015256008,-1.98510510257488,0.120775682220784,0.27621145696599,0.850426095979082,0.225534494520978
389,7.17030337507475e-06,0.422015906051716,0.603965537702588,10.8267074030203,50347.6590248053,5.15121406399767,172.640960310572,-1.96888437533435,0.122508766387428,0.319092327192929,0.982302343181172,0.331653924975128
390,6.3563839691722e-05,0.710184932342664,0.670442021808559,10.2830617507841,29233.2415727327,6.5564963706747,703.801510206665,-2.31256485953796,0.0900876771618432,0.591629263782655,1.183504825413,0.371504315500229
391,8.91294107488622e-05,-0.134744418663159,0.466364770207678,9.26573931880054,10569.6220228845,5.42234719879565,226.409928416135,-3.34114502109373,0.0341863316427216,0.177669253549911,0.538760028120682,0.169302027519012
392,0.000349277523356279,0.299961647427395,0.574433141179744,10.4133247889867,33300.4033659474,5.17212394333102,176.288867698848,-2.88585583638519,0.0528572049935218,0.0907102981989197,1.11158221465173,0.200049745704618
393,0.000301176635610329,-0.330525357240929,0.41811280114195,9.38396896769029,11896.1365615142,6.13491610646825,461.700358720405,-3.18703976822029,0.0396563627334463,0.0622841601263166,0.313138207318063,0.267509487761546
394,6.3168675507236e-05,-0.057008489413902,0.485751736304116,9.37548946977054,11795.6897673377,5.49105525335995,242.512984520846,-3.36002896178098,0.0335682837065037,0.132131799230622,0.609540071573217,0.154594158817716
395,2.66609524301612e-06,1.02715118883886,0.736363221726663,10.2796983263055,29135.0829395487,6.47400795957159,648.075991021507,-2.27799453046796,0.0929619163232504,0.172515645271314,2.00453718333544,0.358564463621541
396,0.000240743129187782,-0.112392131144154,0.47193150774073,10.1010667665331,24368.9915881641,6.93553676014313,1028.17098514183,-1.65614665636037,0.16027994088899,0.304006008267658,1.4463389137376,0.259036812262306
397,2.87697386134481e-05,0.511843482277705,0.625238530219338,10.659499062428,42595.2942451897,4.99431393072503,147.57166625912,-1.85448442915206,0.135347232906068,0.282140669291996,0.827142899361002,0.263390071421155
