"particle","weight","phi_logit","phi","log_K","K","log_psi","psi","mu_rho","rho","r","kappa","gamma","mu_s","log_sigma_s","sigma_s"
148,1.35402090652925e-06,1.19446523110755,0.76753871588403,11.8482805767078,139843.689841531,6.30398689435243,546.747394630674,-3.21751124439329,0.0385120355113162,0.0519936073996385,0.690527539263255,0.420424361316926,6.40236241980951,1.87012188449288,6.48908727019947
149,9.84464751960778e-08,0.490411492792903,0.620203364737312,10.9562510884478,57311.1852347488,4.72980553715134,113.273532712907,-2.24417360092111,0.0958532243733646,0.0646224428677752,0.222781805312566,0.226179640501827,5.33409528554848,2.34748295625716,10.4592102749227
150,1.49532869561006e-07,0.523301190698606,0.627919370535435,10.7037738702623,44523.5646308368,4.52097580245477,91.9252551168131,-2.27830385258421,0.092935837566569,0.0446441080855403,0.200118620813931,0.25401308704254,5.27507263296232,2.34385052397807,10.4212868207943
151,4.39373697623858e-07,0.510734619975379,0.62497867074396,10.964184703731,57767.6785566344,4.69736017039772,109.657313409167,-2.11084578916122,0.108047128542538,0.0662001809566108,0.276320654672996,0.218152323627704,5.22504483891994,2.45767686374973,11.6776512287569
152,4.81235297262245e-07,0.436843648562022,0.607506678925187,10.9118355092918,54821.3781611536,4.83929181618196,126.379819887984,-2.18446541739161,0.1011541993826,0.0604919968091072,0.15871214363961,0.246692131704572,5.35624850460727,2.3619670814505,10.6118052203848
153,0.00053362127687703,0.119517698360926,0.529843907652669,6.99319940264396,1089.20069909709,5.96531984727351,389.677645472962,-1.59112367850967,0.169225861969604,0.106504485023286,2.11092143275305,0.0999547031872424,3.80397773247516,1.55004517053412,4.71168300702205
154,2.26769526380055e-07,0.560325186204817,0.636527778755468,10.8462537921176,51341.4548777448,4.75827796135846,116.545057904212,-2.14856599129553,0.104465301862742,0.0479246956516113,0.322441058428968,0.244777131152248,5.21673677098469,2.42353208062813,11.2856508287637
155,1.4523213393469e-05,0.0422752311743002,0.510567234031316,7.59454248962658,1987.32042377055,5.64787746480834,283.688687118831,-1.95212269773571,0.124322084013246,0.115550222496588,1.97809467363243,0.166016591274997,4.13324815995221,1.59458354678509,4.92627708094174
156,0.00044135934198937,-0.55115246642626,0.365597069326511,9.77955031764747,17668.7057611375,6.74320873503327,848.278273804897,-4.08933329291287,0.0164744439612924,0.0521085714211813,0.238067998898949,0.593856040000246,7.59347832059604,1.69774798950448,5.46163387503756
157,4.56168210079853e-07,0.588229378310947,0.642958779812157,10.8361818478384,50826.9420269037,4.64153238594874,103.703139120476,-2.2363268186118,0.0965354287147463,0.049757704144116,0.313217996579489,0.232372246117763,5.34480143307058,2.30835439178875,10.0578597325021
158,3.02922551744769e-05,0.128012718468659,0.531959547425288,7.41633443368454,1662.92675393264,5.75252135300626,314.983845381152,-1.74971754261499,0.148082827704578,0.104675879268334,2.19070969253536,0.128302628231457,4.42542544803969,1.52876240532499,4.61246492649121
159,2.40759734227271e-06,0.571761198966442,0.63916946322146,10.8017534963948,49106.8343418591,4.80467190401479,122.07943067864,-2.29805971041186,0.0912837824940181,0.0450644509048166,0.167579226651176,0.206559739607204,5.60596432331056,2.4371353425916,11.4402214421042
160,4.02387060163366e-05,0.587020954815691,0.642681322848133,11.060610659561,63615.3873519101,4.82121046940629,124.115237585385,-2.15217471701553,0.104128178829562,0.0259777310284185,0.198289002895935,0.226898183769155,5.25962259639073,2.34280287074243,10.4103746430242
161,5.05173244138942e-07,0.158014056220199,0.539421523666357,7.70946756935467,2229.35496523532,5.61858504011473,275.499286875167,-1.63919010410276,0.162575295378005,0.103452860351602,2.03494199684732,0.152440532515244,3.97176856988335,1.62297107808247,5.06812576714076
162,7.79736205573746e-05,0.473363490668673,0.616179539936274,10.2378390195096,27940.6813726692,4.51842675875379,91.6912320185652,-2.43509272490055,0.0805355466108814,0.0645671490363959,0.309696037389077,0.21658821995043,5.23784336756661,2.3531131475518,10.5182637146477
163,5.41944197762333e-07,0.539794246650084,0.631764552965008,10.514777705757,36856.1473926452,4.64736843402543,104.310125102975,-2.25496566717054,0.0949219964724693,0.0626773881408917,0.240104387006034,0.25042355567907,5.03234629796948,2.49613168982615,12.1354593263013
164,2.80965316110597e-05,0.194311698806654,0.548425653069552,7.20638883069008,1348.01555495538,5.68447797992509,294.264193133442,-1.87678121995435,0.132759026915705,0.12977424517503,2.08168363898957,0.187183491796183,3.92427059208294,1.66747437290668,5.29876817062105
165,4.61019751783542e-06,0.561199154821546,0.636729956142513,10.5442558483434,37958.769949646,4.67534012386514,107.269045650495,-2.24506229565176,0.0957762329610378,0.0750751689992604,0.208244401135682,0.183075995158053,5.28050056952379,2.4027192064702,11.053191463287
166,4.18203905027658e-07,0.529342320008698,0.62932970549261,10.6182200192386,40872.7973480705,4.79571117612432,120.990396674948,-2.3066369015145,0.0905747852891158,0.0411968510628956,0.19966102661441,0.272635224794976,5.30121403673645,2.46819370181262,11.8011112623469
167,7.61923148575232e-08,0.477292094272863,0.61710823870715,10.8294875933902,50487.8298620933,4.80637763648261,122.287843224693,-2.19544542421566,0.100160237773596,0.0493581955360105,0.228704314868396,0.256533957384715,5.2557112906206,2.4377079306956,11.4467738525462
168,0.000261499777266493,0.242083159414067,0.560226947121404,7.4157984929203,1662.03576247791,5.71507721715461,303.407630678827,-2.01801963951481,0.117323919692513,0.100676949531062,2.02980344465207,0.179026134904152,3.74071120655293,1.65994045319205,5.25899767859819
169,0.000370310013685715,0.447266541702243,0.60998913354378,10.4627882493178,34988.9735468798,4.92877773932574,138.210479825846,-2.34189436640141,0.0877122115034251,0.0641394557775041,0.299693654328585,0.193212671567929,5.64123581333528,2.3544465879119,10.5322985472295
170,2.8321946509327e-06,0.571684269241118,0.639151720585832,11.0615408043805,63674.586402475,4.69775190807032,109.700278724922,-2.37684044105426,0.0849558627987446,0.0596455846008576,0.201986556261385,0.230448792166831,5.53666588591236,2.29651099356695,9.93944310621144
171,2.3473424661921e-05,1.15473181150048,0.76037414003308,11.577618134329,106683.110410947,6.21086839573219,498.133640644695,-3.18958927114395,0.0395593820118261,0.0704485580277023,0.6828518621224,0.401254512030391,5.91041282017848,1.8451062825498,6.32877239272552
172,1.750189154056e-07,0.415784841570981,0.602474160805571,10.9109559100452,54773.1785195128,4.66179503707281,105.825873130312,-2.24260529873997,0.09598922805829,0.0588745001909659,0.193305439383072,0.228901004429322,5.35947627195776,2.39102973856059,10.9247377766969
173,0.000160697397914518,1.13769509188672,0.757256203797304,9.09410221988706,8902.63180013014,6.6878302176447,802.578939901331,-1.97218092167234,0.122154827209745,0.164756973559425,0.875999777021789,0.0629654422683911,3.17145520256716,1.56641852430033,4.78946409066449
174,6.44914964504668e-06,0.547817594984436,0.633629108300776,10.5510034787657,38215.7677886677,4.71038723742558,111.095171785574,-2.06978619126385,0.112068312687169,0.0568513077287547,0.124109460569005,0.276370071079483,4.97499112144494,2.42762512121723,11.3319381189382
175,8.67535098087159e-08,0.502705606868635,0.623094947875156,10.8222964440863,50126.0666451528,4.66468592616333,106.132246624967,-2.26279793970437,0.0942512432694592,0.0563178388534309,0.23445842363567,0.202987041347984,5.4028218693125,2.43063960536644,11.3661496058631
176,5.69210331775206e-06,-0.609451217786636,0.352184392722332,9.3337419798991,11313.3868430262,6.87272099081173,965.572307982118,-4.02406295551121,0.0175660861995176,0.0657603518052888,0.178090560958535,0.566295856162991,7.51848712339356,1.82412414317524,6.19736463722045
177,1.83759632135308e-05,-0.61216108919529,0.351566382009553,9.47460763727566,13024.7625649337,6.75086630209207,854.798955988162,-4.1188179485303,0.0160034518648346,0.0248454773855503,0.188273420133002,0.50459114442527,7.73213487447082,1.86716432377234,6.46992375317847
178,7.30304257999672e-08,0.514161282292211,0.625781468403524,10.8930988192268,53803.7700636269,4.64315721199985,103.871775647912,-2.15942249994163,0.103454003058332,0.0493296367917828,0.162092558180287,0.237309181954456,5.39502230065331,2.40113488780559,11.0356935505431
179,2.57476367854625e-06,0.589814762906035,0.643322642574947,10.8079431994916,49411.7337112902,4.51422514347195,91.3067889434204,-2.29211770245321,0.0917778768156168,0.0429994908217722,0.277018459406973,0.294495622253501,5.41656557590116,2.42132337464561,11.2607516518644
180,2.32203874567847e-05,0.545665825045821,0.633129445929735,10.4487429657649,34500.978528594,4.5890672861267,98.4026058700442,-2.13600049309385,0.105646689210285,0.0525454380570519,0.182498772994777,0.182289762316228,5.17729991026633,2.27767848462311,9.7540100206332
181,8.71970124526224e-08,0.497954806130743,0.621978582813069,10.8866127157474,53455.9225503775,4.62405080565654,101.905998563651,-2.24084562068712,0.0961420332366495,0.0544985306848012,0.305549336773572,0.217995229359546,5.33032528835064,2.42488379653359,11.3009161373483
182,1.35141550178165e-06,0.457506162033814,0.612422401976692,10.6974986896227,44245.0460113391,4.68189240991059,107.974210820501,-2.00893926754005,0.118267546563045,0.0500702759358119,0.191580117033446,0.225229769062669,5.21303918983508,2.43039677881913,11.363389938072
183,0.00287208814658692,-0.0782566110058036,0.480445825535496,8.13825501276557,3422.93966753944,8.19668734012471,3628.90903267649,-2.71101373574014,0.062326580365834,0.0888671889016094,0.625542556824292,0.431733157263318,7.71612993544324,1.70276145811816,5.48908435862144
184,1.36152225095272e-06,0.171672156201649,0.542812944462426,7.83267088908361,2521.65544913125,5.74322023269597,312.067725354039,-1.69211742809749,0.155497580650023,0.114009318690483,2.02242787372028,0.142424882853044,4.08497617999201,1.49219211523708,4.44683281243461
185,9.4550493369071e-07,0.554830018803291,0.635255464572145,10.9468885762639,56777.112596752,4.70711165535838,110.731865777282,-2.19413099046996,0.100278767552295,0.0744353842329315,0.295477007808816,0.248579467865475,5.0983203325913,2.37345783464759,10.7344461238956
186,0.000230047347270095,0.217012447713636,0.554041191740612,7.44263072068303,1707.23557865013,5.83825124782957,343.178681152216,-1.91163134068356,0.128797690417418,0.0958807853428316,1.98302550397376,0.126329212964156,3.78456232605309,1.43710673208694,4.20850186191425
187,4.23987893066021e-07,0.445423262425961,0.609550524197816,10.5100781692692,36683.3469422169,4.54189972485587,93.8689560312543,-2.18696506500845,0.100927152831385,0.0605519357307001,0.276142442034219,0.236112492985615,5.218574729461,2.43474398886654,11.4128965107529
188,9.2014836346192e-07,0.500116788227318,0.622486776476267,10.9370271997762,56219.9637558587,4.65354165146202,104.956045839389,-2.39429223180572,0.0836089791511743,0.04961751647782,0.112899935626177,0.212030445912447,5.24184136272213,2.35712364479922,10.5605318838573
189,4.44394387470407e-07,0.556299043787658,0.635595778735922,10.4740488880106,35385.1984219679,4.67429790872015,107.15730646478,-2.34025800344458,0.0878432396391957,0.0445038183164439,0.153791037472119,0.227060562111828,5.28322009535451,2.4443754827119,11.5233508193881
190,6.31058490030543e-06,0.173049202796142,0.543154661855863,7.40464703798687,1643.60460369326,5.72601560332109,306.744637974065,-1.78309595908762,0.143921266694776,0.114548339617107,1.97242756610763,0.162561268534126,4.2161143456587,1.75029060421022,5.75627523078548
191,4.19701048505109e-07,0.161069908547685,0.540180645741563,7.43725446288132,1698.08166898898,5.7823522960738,324.52166432032,-1.66823626287294,0.158659472479435,0.102321414933763,2.03282029817912,0.12067967433509,4.22441681964127,1.55720253221491,4.74552719951151
192,1.30031007258969e-06,0.566627331576961,0.637984585867982,10.8639891001833,52260.1338437097,4.53747626176623,93.4546471844985,-2.18305205113847,0.101282777967994,0.054007505580051,0.240096874647591,0.183273710542344,5.11231017759417,2.42242127993132,11.2731216799411
193,2.51786119384938e-07,0.488398695121045,0.619729133350931,10.8715218664278,52655.2836328758,4.5111693950946,91.0282042304338,-2.30044912291925,0.0910857716790859,0.0632042856485547,0.202946937113114,0.235466221768793,5.50044447705682,2.41356223943615,11.1736937069705
194,1.58291443979376e-06,0.493058388266581,0.620826645342562,10.7172458806012,45127.4451628369,4.46978206005214,87.3376865682583,-2.12466874629827,0.106722169091245,0.0708025874630225,0.242400630019419,0.228648053766346,5.27970912551974,2.3419928383477,10.4019453167966
195,1.92391839968902e-07,0.499708985115503,0.622390939186855,10.7586944588952,47037.2189044357,4.74177805236582,114.637852680605,-2.16911027908736,0.102558894909675,0.0629611560394342,0.218606747395218,0.267718052453763,5.52310794684335,2.4258642077156,11.3120011149265
196,1.17917757162613e-06,0.174259718374769,0.543455020650051,7.26797720897253,1433.64754864398,5.45726483758368,234.455273319978,-1.81188909196798,0.14040996684367,0.103315808302425,2.01713772040199,0.144609700295315,4.00777027630694,1.63755390135604,5.14257486923091
197,3.49099751817601e-05,0.626472205182161,0.651689115710896,10.5891583808768,39702.0610473003,4.68954825040502,108.804016533106,-2.47649795672086,0.0775222720067497,0.047737715520735,0.256808942144859,0.262401403788038,4.98716165392649,2.34693074835892,10.4534362107881
198,2.60357007589872e-05,0.443340606655238,0.609054741931463,10.6043643028897,40310.3808014395,4.91872871863643,136.828554979485,-2.38425300843178,0.0843813919509455,0.0444356327882193,0.241525895993078,0.279858044286851,5.52434812882394,2.34201291792591,10.4021541855682
199,2.02689931793805e-06,0.173906648706266,0.543367418604949,7.42587894523108,1678.87456349565,5.75991996647563,317.322931428972,-1.75769594286731,0.147079141584789,0.11449011807182,2.1019621929862,0.16175329800484,3.77489312877134,1.69641012008128,5.45433180777089
200,9.8312459789471e-05,-0.374448306964147,0.407466592668214,9.42297474356987,12369.3231096484,6.89867344114705,990.959277492424,-2.64068794251058,0.0665652779723429,0.0908592579119633,0.458702554670967,0.442222468831643,7.4782961002488,1.32956789157062,3.77940991979218
201,1.77134120873009e-07,0.523338494107768,0.627928085936823,10.9185392962936,55190.1236180159,4.51586843748295,91.4569561935331,-2.19772542422907,0.0999549328092904,0.0507577316217471,0.141874959636048,0.246158703037115,5.21460482875902,2.36474565675528,10.641331922395
202,4.6615902445596e-05,0.371567906520827,0.59183778552696,10.9250420606852,55550.181405345,4.73695395422049,114.086160207334,-2.32687899515819,0.0889211848043963,0.0632665758847446,0.174300239137359,0.282684683272653,5.21206819181233,2.53173528063744,12.5753089042884
203,6.9681421804454e-05,0.0243934676920121,0.506098064542665,7.58649192026399,1971.38559115442,5.56192724943523,260.32406257638,-1.78147477082539,0.144121125282653,0.0950523454901669,1.99521082304075,0.0890320794018938,3.87770000662691,1.63820608530798,5.14592986795153
204,2.11524502522299e-07,0.564576779230039,0.637510855903618,11.0732573770433,64425.0220026074,4.71624126908666,111.747433756982,-2.14002539849909,0.105266997319134,0.0488134860678248,0.209300389006873,0.257253025420419,5.18091094757119,2.36987494395001,10.6960545941316
205,6.20294547520778e-07,0.514365156977651,0.625829210353569,10.8109864954339,49562.3372893907,4.65804393039414,105.429652588193,-2.28428778270541,0.0924326268756215,0.0520256437195637,0.235435690349552,0.276129933319483,5.65301574352891,2.35720473431076,10.5613882669508
206,3.47363071411098e-07,0.473485952137079,0.616208501944895,10.7368697328266,46021.7657861757,4.61065337696368,100.549825118063,-2.19953361626258,0.0997923783514619,0.0622553927156684,0.277664786231923,0.207988251521735,5.06447656601646,2.37776018292682,10.7807289407119
207,4.21919996536172e-07,0.603857742959935,0.646538400272111,10.5760789560999,39186.162111609,4.63883220259899,103.42349934015,-2.23181973666233,0.0969292353553984,0.0701567308506622,0.245690352714744,0.243659609050958,5.31252089625977,2.43779723526828,11.4477961474408
208,1.35740176469676e-05,-0.539805750568412,0.368232770789317,9.47323566793638,13006.9052426936,6.81426548746013,910.747314722663,-4.19182605767091,0.0148934827361951,0.0369011384978613,0.136318264188826,0.543077006851223,7.35848231214328,1.96794460235487,7.15595303323941
209,4.14432991039619e-07,0.508963629185562,0.624563493549746,10.8565001644601,51870.2228918147,4.60327380211892,99.8105413130604,-2.3536079180354,0.0867794228309827,0.0440883199964157,0.128326870871097,0.267971027237804,5.31503438546254,2.44827964820941,11.5684278248604
210,4.50778031067664e-06,0.566282204363811,0.637904871403759,11.1490645262476,69498.7833919295,4.58089000376475,97.6012210173778,-2.33134699502145,0.0885598775496149,0.0665468815433353,0.330376542621201,0.230105238409846,5.49511314803216,2.44351314087348,11.513418035201
211,4.980279538928e-06,0.234416351935975,0.558337191613903,7.36238816757457,1575.59485800284,5.71343896225974,302.910978575175,-1.8412488481675,0.136903660442018,0.125314495367758,1.94212256532639,0.160547403123154,4.2358902239042,1.57118780922376,4.81236096700581
212,3.24083307882099e-07,0.423763366517569,0.60438343878185,10.7467604213762,46479.211234142,4.70566877298216,110.572207931112,-2.29170270227463,0.0918124748910733,0.0564466337452925,0.151368946915666,0.229239257036839,5.17168224060519,2.46023653397698,11.7075804530624
213,1.90584269765891e-07,0.568189064408137,0.638345206294233,10.7073374090722,44682.5091155731,4.67022834093344,106.722108676353,-2.23224516630905,0.0968920021995152,0.0524976166809114,0.212596206248075,0.21544283764839,5.49866965144203,2.34339310459715,10.416521012298
214,2.00798793750029e-07,0.179548772023933,0.544766991940436,7.21417666250245,1358.55465849412,5.76008238578271,317.374474985338,-1.84919092800213,0.135967919316706,0.111691275140034,2.03688989304194,0.125133210093433,4.03990089766957,1.61070841034139,5.00635652665831
215,1.39215978460466e-05,0.222514007609609,0.555400107233914,7.10808752547847,1221.80863236859,5.57057717624921,262.585613690408,-1.7842998786179,0.143772997834023,0.120251471628713,1.89460575150646,0.132844296298812,4.21007656450327,1.59851917697246,4.94570328784129
216,2.78349927293312e-07,0.503065378535112,0.623179435657196,10.7986941434543,48956.8287807929,4.75402871226264,116.050879609205,-2.26953218309168,0.0936779234528251,0.0494142790821974,0.255483952784977,0.209338937159993,5.01628427189939,2.44603063169605,11.5424394747173
217,5.25711794602799e-07,0.182181370801709,0.545419788375546,7.49553058999869,1799.979563122,5.65080685889831,284.520941487626,-1.81512811515945,0.140019488053506,0.115530223007042,1.98723122910338,0.135014681889013,4.1035106478248,1.48531039553758,4.41633601104405
218,3.86083666245014e-06,0.536956541619828,0.631104148162989,10.9518499783033,57059.5066348864,4.64559732464177,104.125543966536,-2.29711041545455,0.0913625580692509,0.0477704811697013,0.040284302858369,0.26093782159605,5.33263499004249,2.33253628969721,10.3040424560215
219,3.0113786792921e-06,0.575707623623793,0.64007913369106,10.6318997467671,41435.767942025,4.76770613772398,117.649061456823,-2.16307637757109,0.103115591970005,0.0516352712294646,0.0689301504124262,0.228603395982718,5.13226267456812,2.34263213160673,10.4085973363876
220,1.37449864159672e-05,-0.587974914502613,0.357099637733734,9.29147528671372,10845.1720405096,6.47235180285545,647.003563915212,-3.9174890656626,0.0195030424602312,0.0483827954122269,0.144374604240285,0.597636690725471,7.48639761966312,1.92375795990238,6.8466395817867
221,1.30120416672091e-06,0.562548154417862,0.637041928794749,11.0375145941644,62162.9594535252,4.75775064567897,116.48361806833,-2.44908035557396,0.0795058270184467,0.0455258515059958,0.203773333154638,0.237433479726465,5.22934951912254,2.45548049362727,11.6520309306255
222,5.40055056088943e-06,-0.585041245779504,0.357773429878105,9.16072502230566,9515.95385591269,6.69818558560527,810.933120796024,-4.12857254551121,0.0158505659121312,0.0331696537975999,0.144974392811523,0.526626765200829,7.81212017184074,1.95018202095218,7.02996706543828
223,2.380947534926e-06,0.126981452489804,0.531702775838587,7.38398287107783,1609.98939512483,5.73234001587696,308.690765182795,-1.56624292107686,0.172752652817894,0.0983129921746567,2.08282377544888,0.158163489216539,4.09257962810448,1.59266813599635,4.91685026766456
224,2.03666250268988e-07,0.526835161366726,0.628744661606532,10.5752937265001,39155.4040548655,4.77412163040237,118.40626446729,-2.37863596552284,0.0848163856426247,0.0590760634985458,0.212206266499185,0.265929774689966,5.29838157500589,2.44473155581694,11.5274547052932
225,2.89803469797333e-06,0.176865306393138,0.544101423866359,7.42989117206844,1685.62412039804,5.49811848711906,244.231974086112,-1.68813234493633,0.156021612866604,0.10335188627991,2.12154005938928,0.103328411983995,4.09922707358251,1.66036884565326,5.26125107619204
226,1.13204854454411e-06,0.16453717546747,0.54104174379524,7.75436548237254,2331.72935189853,5.66823011737058,289.521661303848,-1.85514822036142,0.135269569311399,0.110754335665953,1.93015085056472,0.115740648393929,4.14657446620966,1.59188989996349,4.91302528618037
227,2.12235948695043e-06,0.59686494852071,0.644938728767459,10.7048240291417,44570.3460072163,4.68380779591464,108.181221301906,-2.32516384451111,0.0890602343796491,0.0445663780108367,0.218004370358869,0.196084435296113,5.00250661659441,2.42208048638869,11.2692805274245
228,7.69050754534822e-07,0.528582151190848,0.629152360576428,10.5773374008319,39235.5067731386,4.69146347126501,109.012599933103,-2.34332988024277,0.087597411401507,0.0574604636263944,0.204526165556099,0.24926429414371,5.11283914024112,2.27377257944034,9.71598608961683
229,2.05613569173515e-06,-0.50110709230808,0.377280533290122,9.20126979316932,9909.70434793711,6.67183520616625,789.843801400904,-3.95919215425253,0.0187213450037917,0.0392391353656913,0.138812629524229,0.564016273664552,7.54747796207342,1.88867351827023,6.61059403041856
230,0.000159621547750135,-0.696665889114879,0.332551857203002,9.30928338282073,11040.0338154574,6.89879866611884,991.083378110081,-3.87349683967954,0.0203623163142266,0.0310133276110861,0.320632974902715,0.583016828611983,7.81657911339822,1.9238804955164,6.84747859037499
231,3.68222938243551e-07,0.505879900544102,0.623840131435473,11.0270905455192,61518.3353737381,4.54582136556588,94.237799112944,-2.20846135123799,0.0989932260984652,0.0446628729425328,0.266926808886955,0.279923025947453,5.21719604200145,2.4254442317209,11.3072513434709
232,3.68287352027474e-06,0.5645528660646,0.637505329773764,10.9142040122086,54951.3766453491,4.63106412105956,102.623209546694,-2.15851157292406,0.103538523223099,0.0542592515491007,0.201418043995723,0.308605014762047,5.54107797959612,2.35508447206567,10.5390190768073
233,2.23131622629531e-07,0.541716978999799,0.632211740338839,11.0122493196013,60612.069542931,4.52033942432956,91.8667745051671,-2.30649978596597,0.0905860802671468,0.0561394280825999,0.296858568081355,0.254364636200796,5.3619473172835,2.42656393490524,11.3199191996023
234,7.87344398449973e-05,0.478893855188525,0.617486640781616,11.0693579442004,64174.2901296648,4.71144549443822,111.212801260317,-2.18516043673932,0.101091024329491,0.0704070318114855,0.347497547924484,0.197089920257705,5.63172966796137,2.34073161208917,10.3888343798902
235,6.24866911764427e-07,0.511115118036532,0.625067847763992,10.4414274385854,34249.5066287084,4.56626799820432,96.1844784715483,-2.36583803428553,0.0858150868686475,0.0623972454171488,0.165592386695749,0.240379017672346,5.16332610401701,2.36361487912484,10.6293057430478
236,4.65176658485621e-08,0.497327099032579,0.621830984254691,10.8445978465549,51256.5065776523,4.75593221811556,116.271993516822,-2.21194682718404,0.0986827782921738,0.058716660898396,0.182549379789041,0.261384841949619,5.27600683012667,2.37886413781926,10.7926369509137
237,2.84583795622273e-06,0.629252252919505,0.652319893485537,10.719644941178,45235.8386066906,4.78345670675444,119.516771255026,-2.25220541855651,0.0951593997235129,0.0573013251825273,0.111799614906001,0.273923832597827,5.26247367637404,2.47596640102477,11.8931951571642
238,0.000389002093905363,0.382307705323138,0.594429572601853,11.1122316118899,66985.5103726372,4.65590497514706,105.204384284888,-2.35777797120445,0.0864495202609684,0.0618329359901023,0.340649519849522,0.236073499353544,5.68971226312078,2.47411177880331,11.8711582145598
239,1.79501464331768e-06,0.529556685504782,0.629379709965811,11.1583922429779,70150.081194978,4.68330516941282,108.126860215885,-2.1802913215426,0.101534348968376,0.053257188040295,0.330803833117583,0.285582404027157,5.41378763938561,2.36715811764642,10.6670347105073
240,7.48387680738037e-07,0.145600206454366,0.536335882645772,7.08344473336173,1192.06780972652,5.76319617634285,318.364252810286,-1.70618409921437,0.153659310934659,0.113666299250181,2.03469000526573,0.140538050038301,4.1485292718435,1.52671895407155,4.60304920281833
241,8.50461713175337e-07,0.535259003990585,0.63070885365821,10.9472479904361,56797.5227633095,4.78985765100667,120.28424510328,-2.40216722765221,0.0830075837721563,0.054593160465148,0.132468442749468,0.241019880161358,5.21437862460937,2.48311977937254,11.9785767010442
242,5.10495764233497e-06,0.107665994627622,0.526890527499834,7.60361892266631,2005.44031210664,5.75394708017521,315.433246692997,-1.67037094300825,0.158374728779014,0.105542865721676,1.89754812354292,0.135598855209254,3.78047908574535,1.59128738442945,4.91006600372265
243,1.37012084231555e-06,0.261343523936936,0.564966531017708,7.65667053932466,2114.70486778429,5.7093147327792,301.664276796593,-1.71579345371019,0.152413787204669,0.105886943632495,2.04651609450532,0.10872924631531,4.11666592725722,1.6538739634439,5.22719059930343
244,1.57525428048184e-07,0.542161998418211,0.632315210189261,10.5238594238835,37192.3890494378,4.59751341634379,99.2372468744931,-2.29999811298597,0.0911231172966619,0.055834260537893,0.254371653768239,0.211596720088722,5.34011668556779,2.43295091029453,11.3924506265914
245,7.61567511787287e-05,0.618638653913149,0.649908868378567,10.5758861285249,39178.6066674678,4.53372255554875,93.1045034737582,-2.02898182711578,0.116193439960142,0.0675541231955001,0.258968238316116,0.25034204390028,5.62226557538634,2.41697136678036,11.2118512567399
246,4.61761001717949e-06,0.147795382516198,0.536881734619903,7.50193079138021,1811.53673948571,5.84426663361552,345.249254718645,-1.93236580313423,0.1264889526566,0.106776171196754,1.94756844147403,0.175256456239523,4.06462714486815,1.58376867213498,4.87328706847258
247,4.30054537395707e-06,0.492797883124145,0.620765320261986,10.901317292688,54247.7769502786,4.92883533975341,138.218441037874,-2.37221445400188,0.0853161706093124,0.066733369020582,0.222115744798037,0.281492247710925,5.17079477487834,2.45127148193193,11.603090463914
248,2.76397225067758e-05,0.137243377531031,0.534257089772598,7.56406769479082,1927.67076354235,5.65176824153529,284.794606507951,-1.63707524461442,0.162863427516313,0.113199497513958,2.01762565925481,0.151166469580333,4.25734581403079,1.41578813813712,4.1197321047859
249,8.19441733282751e-07,0.140133424015003,0.534976138095184,7.51943423818973,1843.52400347665,5.82851165238346,339.852483833664,-1.71570251597096,0.152425535260962,0.11777682575796,2.09186537876828,0.170455069056608,4.05453399200805,1.53109355549638,4.62322981730873
250,1.45746698674638e-06,0.474228467660156,0.61638408842838,10.9055794554465,54479.4832391167,4.57479907107219,97.0085453555597,-2.41165385820769,0.0822883374596168,0.0427615735106371,0.195465570775215,0.281746434272838,5.18971644121133,2.36584333907562,10.6530191375624
251,6.58684359680145e-07,0.593446216178965,0.644155476452143,10.6511852064641,42242.6311306116,4.77396210643416,118.387377336637,-2.19471332099983,0.100226240210243,0.065774379727255,0.258585122887368,0.282374292873542,5.39524596631631,2.41997583638448,11.2455875775442
252,1.77752846296438e-07,0.562605783081682,0.637055253560908,10.7394735240371,46141.7529984515,4.70837833251975,110.872216173253,-2.33459238457524,0.0882982689091086,0.0593630217192843,0.20247079482811,0.257094775852745,5.47578725176037,2.46875115653313,11.8076916814998
253,3.02737971685214e-06,0.210074651965855,0.552326368237158,7.39990213368995,1635.82433007078,5.54390527046582,255.674530523282,-1.94281747525955,0.125338653680999,0.109153762681306,1.98832557218558,0.147571386719729,3.83495164312871,1.61188128344173,5.01223179235617
254,1.03887270611211e-06,0.543551157153247,0.63263812002871,10.6486645702599,42136.2869090732,4.85428545647915,128.288990389628,-2.11963551279374,0.107202950737123,0.0444663115820358,0.162453282823192,0.228295959656094,5.3657527183847,2.33977989574469,10.3789518598346
255,7.78589919335629e-06,0.481845236901897,0.618183505818917,10.6923117048697,44016.1418068099,4.91583122133163,136.432668427292,-2.17282547009105,0.102217451177701,0.0696268336480608,0.255743192639762,0.284424830793626,5.10103394414157,2.33737838059174,10.3540565548624
256,1.1273227598361e-06,0.558897239290672,0.636197344357404,10.7946882952638,48761.1074335341,4.58737201401762,98.2359279989435,-2.29007406642403,0.0919483656521874,0.0663485496528816,0.198454091056165,0.201720781253158,5.46204963341203,2.31726825214132,10.1479148627399
257,1.3754430429917e-06,0.206912475206808,0.55154435349711,7.64307135325371,2086.14126389056,5.57332396969063,263.307873627219,-1.58985357875499,0.169404498374392,0.10442726352764,2.04447916372573,0.134270244980891,4.13481963520598,1.6276546422831,5.0919183330607
